playlist_name,mbti,transfer_emb_0,transfer_emb_1,transfer_emb_2,transfer_emb_3,transfer_emb_4,transfer_emb_5,transfer_emb_6,transfer_emb_7,transfer_emb_8,transfer_emb_9,transfer_emb_10,transfer_emb_11,transfer_emb_12,transfer_emb_13,transfer_emb_14,transfer_emb_15,transfer_emb_16,transfer_emb_17,transfer_emb_18,transfer_emb_19,transfer_emb_20,transfer_emb_21,transfer_emb_22,transfer_emb_23,transfer_emb_24,transfer_emb_25,transfer_emb_26,transfer_emb_27,transfer_emb_28,transfer_emb_29,transfer_emb_30,transfer_emb_31,transfer_emb_32,transfer_emb_33,transfer_emb_34,transfer_emb_35,transfer_emb_36,transfer_emb_37,transfer_emb_38,transfer_emb_39,transfer_emb_40,transfer_emb_41,transfer_emb_42,transfer_emb_43,transfer_emb_44,transfer_emb_45,transfer_emb_46,transfer_emb_47,transfer_emb_48,transfer_emb_49,transfer_emb_50,transfer_emb_51,transfer_emb_52,transfer_emb_53,transfer_emb_54,transfer_emb_55,transfer_emb_56,transfer_emb_57,transfer_emb_58,transfer_emb_59,transfer_emb_60,transfer_emb_61,transfer_emb_62,transfer_emb_63,transfer_emb_64,transfer_emb_65,transfer_emb_66,transfer_emb_67,transfer_emb_68,transfer_emb_69,transfer_emb_70,transfer_emb_71,transfer_emb_72,transfer_emb_73,transfer_emb_74,transfer_emb_75,transfer_emb_76,transfer_emb_77,transfer_emb_78,transfer_emb_79,transfer_emb_80,transfer_emb_81,transfer_emb_82,transfer_emb_83,transfer_emb_84,transfer_emb_85,transfer_emb_86,transfer_emb_87,transfer_emb_88,transfer_emb_89,transfer_emb_90,transfer_emb_91,transfer_emb_92,transfer_emb_93,transfer_emb_94,transfer_emb_95,transfer_emb_96,transfer_emb_97,transfer_emb_98,transfer_emb_99,transfer_emb_100,transfer_emb_101,transfer_emb_102,transfer_emb_103,transfer_emb_104,transfer_emb_105,transfer_emb_106,transfer_emb_107,transfer_emb_108,transfer_emb_109,transfer_emb_110,transfer_emb_111,transfer_emb_112,transfer_emb_113,transfer_emb_114,transfer_emb_115,transfer_emb_116,transfer_emb_117,transfer_emb_118,transfer_emb_119,transfer_emb_120,transfer_emb_121,transfer_emb_122,transfer_emb_123,transfer_emb_124,transfer_emb_125,transfer_emb_126,transfer_emb_127
💎Playlist for an ESTJ_ The Executive ,ESTJ,-0.18105276,-0.43625796,0.42963463,0.082459375,-0.37438536,-0.16287339,0.12764663,-0.7000938,-0.00013656843,-0.030823458,0.3380406,0.6186623,-0.23751763,0.19277205,-0.5548547,0.6973027,-0.3037293,0.36976027,-0.21637812,0.2661442,0.56673783,0.24538247,-0.398581,0.16889003,0.14157444,0.8344089,0.37459177,0.12572996,-0.60967374,0.013610577,-0.009508647,0.62183213,0.4823089,0.49667507,0.5006637,0.5862908,0.3152459,0.4330113,0.27294955,0.36132765,0.34533405,0.5355841,0.3518942,0.57831186,0.531494,0.2897441,0.578197,0.5448231,0.4747605,0.573213,0.37891296,0.43148315,0.383803,0.26975903,0.4981819,0.64660674,0.4492511,0.53271204,0.5623994,0.4448491,0.6271189,0.48424742,0.24692956,0.744202,-0.9004929,-1.6917635,-0.8702016,-1.2483032,-0.9218483,-0.9259225,-0.4274454,-1.335297,-0.5005472,-1.1775476,-0.5128712,-0.4021046,-1.1866829,-0.43662202,-1.932963,-0.4666934,-1.2481965,-0.7051966,-1.4773592,-0.2822047,-0.24302733,-0.45417008,-1.6307724,-1.6400412,-0.5827105,-0.3900965,-0.7625578,-0.5249867,-1.8984697,-1.1013141,-0.49008757,-0.817222,0.5361667,0.24889305,1.1028932,1.4190668,0.37031528,0.8735632,0.7593236,-0.0001866199,0.81731,0.9453279,0.8971577,1.5595704,1.0207181,0.6324189,0.25194734,1.8943877,0.6060056,1.4550374,0.39948136,1.6235546,1.129589,0.6895795,0.66331506,0.9279926,1.1513579,1.5956622,1.3545355,1.1086447,0.49300048,0.82527244,0.50567317,1.7706747
ESTJ playlist,ESTJ,-0.13271068,-0.3765396,-0.024447063,-0.0430908,-0.0064293984,-0.110409185,0.33981588,-0.25147083,0.31253716,0.007074561,0.24251363,-0.10303484,-0.3265554,-0.13587321,-0.33050305,0.08599988,-0.28227422,-0.14159796,-0.24453405,0.039369043,0.15367828,0.24376841,-0.014746116,-0.13364512,0.34695563,0.34878471,0.21626009,0.03918959,0.005444197,0.0548564,-0.22849059,-0.04237166,0.4458304,0.5655705,0.5228883,0.4765207,0.41185218,0.750437,0.42328283,0.4813075,0.33787873,0.59602416,0.6309815,0.6496205,0.6206798,0.46421555,0.5929259,0.5141187,0.55882293,0.68354625,0.46197012,0.57884145,0.43528336,0.24551561,0.5745685,0.5722518,0.47797185,0.63321716,0.5517941,0.42805928,0.47085205,0.45056686,0.40345383,0.6233055,-1.2198199,-1.6178033,-1.8452684,-1.3224434,-1.0234,-2.1236522,-0.77635336,-1.1598896,-0.38418666,-1.5155816,-1.1028699,-2.3339002,-1.7075511,-1.5125347,-2.517932,-1.0300595,-1.2724024,-1.9620925,-1.6890806,-0.99403983,-0.843804,-0.5162428,-1.480389,-1.5778303,-0.708723,-0.9764285,-1.4357423,-0.8731245,-1.0741206,-1.3305664,-1.1355698,-1.6380992,0.7974536,1.06185,0.9378616,1.8430533,0.96730834,1.7152443,1.3666955,0.9698463,1.1594673,1.4308923,1.872918,1.2607312,1.2068385,0.80062366,0.53347445,1.2602656,1.3194872,0.96575236,0.61688524,1.9082352,1.188519,0.96421385,1.4614966,0.7974336,1.4844297,1.829566,1.6542326,1.5846918,0.9184569,0.9964672,1.4254577,1.1852779
the estj,ESTJ,-0.2072751,-0.5154979,0.038503498,-0.0926822,-0.045408282,-0.13122831,0.45081204,-0.41964343,0.29136476,0.06397464,0.23608479,0.054762647,-0.4285706,-0.011612482,-0.4242091,0.15661766,-0.3898246,0.01058701,-0.1668265,-9.8618715e-05,0.23998167,0.27719262,-0.103976294,-0.1626095,0.4343326,0.40613464,0.24055602,0.091312714,-0.049953684,0.0028646474,-0.24378915,-0.073740385,0.42780113,0.61022514,0.3947833,0.47763386,0.39888138,0.5194491,0.4206238,0.485245,0.3381289,0.5443291,0.5559758,0.55998474,0.5477461,0.41832232,0.56563824,0.44715333,0.5385251,0.5530294,0.3891315,0.48027617,0.41437644,0.24351373,0.6326778,0.6698042,0.50870866,0.69565517,0.49913213,0.41087168,0.3944611,0.43108544,0.32846996,0.6329012,-1.217143,-1.5640223,-1.1286745,-1.4244585,-1.3566953,-1.665957,-0.7555043,-1.1804312,-0.64389104,-1.3314995,-0.7459754,-1.2502338,-1.5001636,-1.1935823,-1.7102042,-0.8996119,-1.4370615,-1.356318,-1.0109166,-1.2690848,-0.75693214,-0.28400558,-1.5232179,-2.1982121,-0.91518784,-1.8949933,-0.88360137,-0.7576004,-1.4622594,-1.1246104,-0.8930425,-1.6374776,0.7167004,1.2830586,1.0066221,1.697624,1.1614075,1.5052447,1.5682753,0.754957,1.2981067,1.2864054,1.9531019,1.3002352,1.3207219,0.7909423,0.6642606,1.2199416,1.39278,1.2031091,1.087464,1.6969329,1.0694147,0.87902415,2.211429,0.919597,1.5322353,2.3069913,2.0721152,1.2951604,0.6460494,0.85429096,1.0225567,1.7123493
INFJ Playlist ,INFJ,-0.12286279,-0.24656998,-0.3342351,-0.0638365,0.04878419,0.26193216,0.22576529,0.015213234,0.45574766,0.28284734,0.4080956,-0.26009384,0.068038024,-0.33657524,-0.3321897,0.048840296,-0.10623997,-0.72053605,-0.5390207,0.023638837,-0.1827552,0.18598384,0.33000028,-0.26935995,0.35708046,0.048081618,-0.16125084,0.19402817,0.23821539,-0.11855395,-0.25052917,-0.39960396,0.4538464,0.5709676,0.5704609,0.5303727,0.5207971,0.74765605,0.540704,0.5623786,0.38502243,0.75571495,0.6672659,0.5708156,0.7871102,0.5117423,0.516267,0.48615992,0.59671664,0.8744695,0.5604568,0.7100688,0.5364274,0.27556673,0.7900237,0.51720303,0.5336923,0.705285,0.6511741,0.4416729,0.39598176,0.5375167,0.44941783,0.6643054,-3.599386,-1.7389805,-2.3335586,-2.249144,-1.5847473,-2.0851674,-1.1690077,-1.276915,-0.67513764,-1.9778817,-1.1830081,-2.8155131,-2.0891736,-2.265053,-1.9837646,-1.4975094,-1.5659257,-3.3501937,-2.460371,-1.4196838,-2.1327689,-0.6556379,-1.4222183,-1.7836105,-1.4401302,-2.1228344,-2.1713138,-0.9806935,-1.1323241,-1.5527508,-1.3144529,-2.05893,1.1540941,1.51942,1.1166841,1.8220402,1.7178547,2.8967235,1.6110277,1.7983344,1.8129069,1.9608237,2.446805,1.5345888,2.6311595,0.6229714,0.91500676,1.3660047,1.4645835,0.93058956,0.94635755,2.6771288,1.1005462,1.1036838,3.0874734,0.8245905,2.102058,1.7744528,1.5936096,1.4621598,1.3551424,2.2381554,2.3324916,1.5437248
INFJ Kpop Songs,INFJ,0.042591825,-0.37688377,0.19053438,0.04028956,0.06265119,-0.30250984,0.4636245,-0.34667513,0.3870052,0.14862059,0.18193187,0.13179988,-0.40703276,-0.029935526,-0.35178053,0.028477598,-0.40446338,-0.092277355,-0.14944637,-0.094743475,0.2988604,0.18114604,-0.122239545,-0.08015055,0.44328552,0.37005833,0.29910138,0.012294749,0.046109986,0.21621786,-0.45752084,0.031832296,0.32718787,0.5198222,0.34092802,0.32427174,0.35458472,0.48149863,0.36767974,0.32517284,0.28874362,0.5069633,0.5022867,0.40877736,0.53155404,0.36090502,0.44252443,0.44778997,0.51847136,0.5629979,0.33827564,0.4300994,0.39133215,0.19126159,0.4991561,0.4983277,0.43483946,0.6279587,0.49412677,0.38097948,0.48145598,0.4988704,0.25680846,0.7032739,-0.8825121,-1.485271,-0.9295815,-0.8761575,-0.87648565,-1.4782887,-0.5565891,-1.0732665,-0.8348275,-2.0147204,-0.83857083,-1.0813471,-1.5036339,-1.0921614,-1.9164672,-0.967432,-1.348058,-1.9977974,-1.8210511,-1.2538364,-0.8264803,-0.3935457,-1.2839099,-1.9085964,-1.066001,-1.3101984,-1.1587847,-0.704386,-1.4192685,-0.951893,-1.2040915,-1.7979282,0.7129182,1.4941916,1.683828,1.0312526,1.0368469,1.0469334,1.5892879,0.6462018,1.5310812,1.6292105,1.6104915,1.6339672,1.3060147,0.71949404,0.50031507,2.1015544,1.3383652,1.0166159,0.7163241,1.6902679,1.3566858,0.7685921,1.1146567,1.4457715,1.6972759,1.6321214,2.2352157,1.2902755,0.95710367,2.0318296,0.10338268,2.916033
INFJ小老頭歌單,INFJ,-0.13109948,-0.39988223,-0.13127984,-0.21632734,-0.32185248,0.28618884,0.057887033,-0.24081588,0.17524238,0.6509679,0.43267262,0.07640152,-0.11139647,-0.10690067,-0.45804766,0.29895657,-0.19731002,-0.45141685,-0.24037002,-0.27585402,-0.13322037,0.23954992,-0.1226194,-0.41191453,0.25300545,0.57244474,-0.14373587,0.39747587,0.16236138,-0.3038279,-0.14328563,-0.56848216,0.32143193,0.47918555,0.34473777,0.3810571,0.4873101,0.53535074,0.37959495,0.4315055,0.2816512,0.50962853,0.5555618,0.43965545,0.6033797,0.3583466,0.37644765,0.42745093,0.46960214,0.71821344,0.3335349,0.41062304,0.40446153,0.23874918,0.7262916,0.42079708,0.42215517,0.7809587,0.49356127,0.38051176,0.4321187,0.42706263,0.3365976,0.6187223,-0.98291355,-1.501157,-1.4434668,-1.2193129,-1.6339803,-1.1696591,-1.2798612,-1.3055074,-0.60778517,-0.55687684,-0.649493,-1.6835874,-1.4619774,-1.58909,-1.4555982,-0.9914396,-1.2307677,-2.149651,-1.2632952,-1.1808283,-1.1471856,-0.347966,-1.6166176,-1.8674366,-1.6160436,-1.6288805,-1.7374078,-0.6201875,-1.195194,-1.226003,-1.1447556,-1.982828,0.58520716,0.8356787,0.80291253,0.77338237,1.0752078,1.5999935,1.1828425,1.2485113,0.9098497,1.8608023,1.8485575,1.0162685,2.0971432,0.6678014,0.52405137,1.2828538,1.0913107,1.0990558,0.7187571,1.5101334,0.8142937,1.349631,1.8500413,0.97691023,1.2390919,2.1185477,1.1197249,1.327965,0.99048674,0.9355205,1.0780678,1.9063419
‧₊˚ ⊹ 100_ infj ⭑꩜ ° ,INFJ,-0.11459559,-0.42627814,-0.07291655,-0.228965,-0.016059902,0.055789467,0.38200822,-0.29052973,0.34803978,0.36878055,0.3196491,-0.001937456,-0.23298837,-0.08106591,-0.33071163,0.027732287,-0.35670635,-0.2653431,-0.20191061,-0.26319948,-0.0039825942,0.19916125,-0.0118895685,-0.21990886,0.46387485,0.2446526,0.07138364,0.15149371,0.16634317,0.004680605,-0.39743388,-0.4534365,0.40155607,0.36439908,0.26985747,0.37754533,0.44542047,0.4629952,0.37588742,0.31026697,0.19388562,0.47252363,0.5322458,0.38417292,0.46984163,0.29883486,0.46903673,0.38169172,0.5169125,0.5605544,0.26773396,0.3378249,0.29805395,0.19719672,0.62158316,0.41811654,0.43875483,0.72351867,0.4762786,0.37389043,0.36489388,0.44999766,0.27396747,0.40290648,-1.1453109,-1.2659622,-0.6780579,-1.4082029,-1.3092769,-1.1407242,-0.40491658,-0.81932855,-0.1982239,-0.438591,-0.81213415,-1.5461252,-1.6508195,-0.8413952,-1.9107386,-0.8041451,-1.4575747,-1.7630209,-0.7636538,-0.9510525,-0.6681016,-0.21793258,-1.3312842,-1.1678461,-0.3719083,-1.2372537,-1.0140296,-0.53103566,-0.935323,-0.884731,-1.1827806,-1.428367,0.65113515,0.6578371,0.4613146,0.49743116,1.0798641,1.12964,1.1452233,0.35170043,0.7509924,1.5999607,1.3931283,0.82423747,0.55110073,0.3909607,0.6076017,0.7423995,0.8775459,0.8367698,0.50680554,0.3559572,0.75776345,0.687522,0.9986796,0.65920794,1.6070879,1.6161836,1.3297672,1.2342265,0.7487343,1.1052836,0.5321875,0.22679152
INFJな私のリスト,INFJ,0.02400511,-0.4645422,-0.075089954,-0.11653751,0.11586018,-0.053723495,0.526853,-0.35948473,0.39587617,0.22866362,0.08578795,-0.107692786,-0.36497322,-0.056549508,-0.3343304,-0.009796796,-0.425217,-0.20869663,-0.27894077,-0.32728162,0.1757324,0.23653339,-0.042340253,-0.11216603,0.4971161,0.24379432,0.1756617,0.049031593,0.13054466,-0.019740256,-0.51960546,-0.16317223,0.30056772,0.552673,0.38426328,0.3129547,0.37463412,0.46335658,0.42740104,0.42433086,0.22592586,0.47061494,0.49744704,0.37544942,0.4305279,0.48217264,0.44878408,0.45122778,0.44688877,0.53045416,0.33854508,0.41345185,0.37586075,0.18583356,0.6326727,0.5289286,0.41605222,0.7540396,0.42837545,0.3711769,0.41927135,0.45565602,0.27696425,0.55884767,-0.7279542,-1.4744065,-1.8795809,-0.8686949,-0.86833376,-1.028608,-0.49978882,-0.9444205,-0.23540318,-0.46884248,-0.83154994,-1.034432,-1.4579558,-1.2821146,-1.5978475,-0.9181281,-1.1881055,-1.2812899,-1.3434237,-1.2380513,-0.727486,-0.19865865,-1.4400418,-1.3339839,-0.4613663,-1.071078,-0.59890324,-0.7875539,-1.0162064,-1.1550004,-1.0364358,-1.4251463,0.6795668,1.2619488,0.62869805,0.6476496,0.88153857,1.420343,1.8870938,0.6123399,1.02114,1.4570081,1.1597548,0.8676703,0.37917426,0.61563736,0.39669573,1.0560952,0.6155279,0.80037487,0.48749864,1.1040751,0.8515501,0.5963058,1.1442667,0.6082701,1.9699373,1.6333562,1.1124631,0.79162985,0.9067758,0.97464997,0.2156604,1.1727132
INFJ Playlist 💚,INFJ,-0.013810356,-0.16353416,-0.2801071,-0.04689276,-0.12257544,0.40146163,-0.033429224,0.081376754,0.3915957,0.68397415,0.61028373,-0.012224497,0.30963734,-0.32716238,-0.4167799,0.06127059,-0.07658228,-1.0087584,-0.5505402,-0.18392986,-0.36360535,0.15996866,0.29885146,-0.3614185,0.23075949,0.09902521,-0.38921192,0.3061567,0.34508482,-0.2583803,-0.2899531,-0.70596737,0.36905748,0.51565456,0.49368078,0.48819876,0.5130021,0.56053215,0.4373536,0.51841927,0.38376418,0.580637,0.56658643,0.48717847,0.63303536,0.47251704,0.5343921,0.46627644,0.5749927,0.799277,0.46717936,0.6648831,0.41330367,0.29307613,0.7159686,0.47599563,0.46350238,0.6485828,0.5505242,0.41377908,0.39201522,0.48479372,0.42132282,0.5622638,-1.5320902,-1.836648,-2.2595963,-1.2401552,-1.5755159,-1.0131768,-1.0472035,-1.309444,-0.6229141,-1.1641406,-0.7867561,-1.6372106,-1.6545175,-2.0061476,-1.8479097,-1.2728497,-1.347856,-3.5827444,-2.278411,-1.1828285,-1.8007337,-0.6556379,-1.4610233,-1.8342755,-1.3506267,-1.4160162,-2.1866488,-0.9853942,-0.758032,-1.5527508,-1.1675034,-2.1092842,1.0939269,1.1011386,0.44547597,1.4448891,1.988441,2.8026419,1.2746652,1.58723,1.8766003,1.8586261,2.0938127,1.1084057,2.4583025,0.8520925,1.2321949,1.5017312,1.5127053,0.92779756,0.70877874,1.7099613,0.8747926,1.0431002,2.5097482,0.7602999,1.5245689,1.5540512,1.3839493,1.3409733,1.5067725,0.91042054,1.235387,1.01893
INFJ songs based on personality database,INFJ,0.027814629,-0.2894828,-0.120490566,-0.013825687,-0.013925211,0.09479481,0.2052393,-0.10637522,0.4170616,0.3467416,0.4495357,-0.06621188,-0.0025565668,-0.22928539,-0.2794666,-0.024673408,-0.24176866,-0.6406103,-0.40509105,-0.16418329,-0.12163124,0.21254702,0.22217828,-0.17258589,0.30948246,0.1138135,-0.1326309,0.14672962,0.24677384,-0.039155558,-0.3451269,-0.41016,0.39622176,0.5094452,0.4322912,0.5132752,0.48943257,0.66365826,0.447765,0.45549625,0.36276492,0.734163,0.60165256,0.52651954,0.65189046,0.38852933,0.50399536,0.4421043,0.5825053,0.78254104,0.45974442,0.6154238,0.4149946,0.25480714,0.68416923,0.5283855,0.48743233,0.70602864,0.60080254,0.42414808,0.40324688,0.49485672,0.37505558,0.65869397,-1.311561,-1.4910848,-1.4863039,-1.3954821,-1.2956241,-2.7948606,-0.89019096,-1.16229,-0.39363983,-2.2154198,-1.1159256,-1.9683803,-1.6435206,-1.5618556,-2.0769105,-1.2638166,-1.5453562,-2.9221175,-1.5927366,-1.165402,-1.1834694,-0.4727358,-1.3183315,-1.6660655,-1.0631677,-1.9479034,-1.605201,-0.8257867,-1.1000829,-1.432902,-1.1153718,-2.1092842,0.8841398,1.0471243,1.3523004,1.9187328,1.1324921,1.4689907,1.5942565,1.0398072,1.6612706,1.8547369,1.9469678,1.1348147,1.5595458,0.4921626,0.8271552,1.3557503,1.1306113,0.966971,1.0690283,1.9446818,1.0366038,0.8593692,2.307435,0.7767064,1.6923325,2.0624576,1.7362945,1.2576365,1.2421839,1.0183262,0.8657404,1.3644503
INFJ Playlist,INFJ,0.05702004,-0.33413446,0.060103368,-0.04163794,0.0018954814,-0.06099775,0.2789898,-0.27404743,0.34947154,0.34733683,0.4448337,0.03216161,-0.10574208,-0.09136084,-0.26682693,-0.04160104,-0.30905116,-0.43385476,-0.3051173,-0.28170988,0.009168406,0.22328444,0.19785221,-0.10272436,0.26194003,0.08969075,0.0104585895,0.111662544,0.17121033,0.02097894,-0.40498862,-0.30382207,0.35048676,0.5049339,0.36937302,0.41901496,0.4499749,0.59254014,0.45642057,0.42949593,0.362428,0.64782625,0.56749845,0.5027995,0.69046444,0.39719126,0.50125176,0.4569379,0.525665,0.75918084,0.42551616,0.5160326,0.44793168,0.23946244,0.6399111,0.54864645,0.46100426,0.7203848,0.5304619,0.40357885,0.46982777,0.46785906,0.33757052,0.7015267,-1.3783389,-1.5607915,-1.4470756,-1.4364666,-1.8125904,-1.5278418,-1.0219002,-1.479866,-1.369794,-2.2877984,-1.1054734,-2.6945708,-1.926195,-1.4695197,-1.8014998,-1.1697422,-1.5363212,-2.6965294,-1.6630692,-1.3115157,-1.3076782,-0.547371,-1.6896113,-1.9536955,-1.1834327,-1.8485755,-1.3232956,-0.83199906,-1.5618619,-1.432902,-1.2035551,-2.0160723,0.7128194,1.3781666,1.5645773,1.3091551,1.1847577,1.3722845,1.4042413,1.5026397,1.8912628,1.848785,2.3331199,1.7189922,2.132547,0.85752183,0.92048794,1.8052528,1.2603449,1.0849566,0.69529945,2.4786997,1.1904393,1.0211757,2.8861659,1.1390071,1.6519215,1.9820966,1.713001,1.3842065,1.2893296,1.4700369,0.9291272,2.0221474
INFJ (PDB),INFJ,0.0077031394,-0.24243912,-0.1197768,-0.04593218,-0.0480841,0.13170987,0.22486992,-0.040973686,0.4092657,0.3978106,0.37648523,-0.021901388,-0.02708578,-0.2496896,-0.31421518,-0.009499053,-0.21658672,-0.73394716,-0.40367955,-0.16989177,-0.11835891,0.20097312,0.16844097,-0.21690656,0.37137514,0.17311032,-0.11768817,0.18199986,0.28035596,-0.03881857,-0.34759378,-0.47159907,0.3652109,0.50136024,0.41253105,0.5271185,0.46489695,0.67345816,0.4600637,0.4517688,0.34470728,0.7887109,0.56263024,0.47606406,0.6618603,0.44468802,0.52039903,0.4472227,0.54609025,0.7781501,0.45007554,0.6359451,0.47646502,0.24431397,0.61938155,0.5495332,0.44517428,0.62735045,0.5270533,0.4861908,0.3981786,0.48887727,0.39153123,0.7733728,-1.2078364,-1.2364058,-1.4863039,-1.8801582,-1.1327305,-1.218982,-0.69532186,-0.9136062,-0.28755713,-1.9465308,-1.1159256,-1.8057125,-1.4076018,-1.5618556,-1.5954962,-1.6618187,-1.5117946,-2.7814617,-1.5649167,-1.0377353,-1.0866895,-0.40896177,-1.2839099,-1.6463951,-1.1759479,-1.3087314,-1.139634,-1.2136142,-0.9682283,-1.432902,-1.6940246,-1.9000007,0.8140516,0.9522118,0.77431107,1.9187328,1.0858473,1.3835804,1.3424327,1.168243,1.6570826,1.7881337,1.9469678,0.92096156,1.6303979,0.6882082,0.8271552,1.3557503,0.9837747,0.7510533,0.46312052,1.9446818,0.98182166,0.83928955,1.6883376,1.2243092,1.703251,2.0624576,0.9143857,1.176593,1.3507531,1.3552611,0.8657404,1.1142995
INFJ Playlist!!,INFJ,-0.08399667,-0.3951019,-0.23889455,0.051901244,0.05223393,0.108228974,0.35693616,-0.09309774,0.4463197,-0.055278815,0.26225612,-0.19347234,-0.15424314,-0.27904433,-0.42600593,0.17853841,-0.1811899,-0.38288924,-0.43634385,0.18810456,0.021548046,0.20666131,0.02701456,-0.18025666,0.515838,0.20476499,0.062397193,0.19476867,0.055541523,-0.029262554,-0.20080808,-0.06622471,0.40841126,0.583288,0.5787831,0.51350677,0.5401937,0.5927908,0.4872019,0.5535109,0.4955606,0.7341538,0.5830562,0.5804084,0.57310444,0.54901856,0.6017246,0.50580156,0.59866804,0.69613504,0.47134244,0.7134679,0.4489582,0.25898233,0.7008877,0.63808316,0.569238,0.7727928,0.58819044,0.39022171,0.45506358,0.5050658,0.39804006,0.7335015,-1.4871497,-1.5011528,-1.6739922,-1.1851498,-1.3566953,-1.4773227,-0.7343784,-1.2536776,-0.7821403,-1.9465308,-1.1830081,-2.0877588,-1.5506676,-1.9977803,-2.369465,-1.2168888,-1.268573,-2.2667458,-1.4132421,-1.2279071,-1.0765945,-0.4727358,-1.6821538,-2.5182545,-1.2443938,-1.8577533,-1.5974171,-0.7576004,-1.3692138,-1.6567718,-1.1255628,-1.9960976,0.9451205,1.7965237,1.3447306,1.5546432,1.3526303,1.854719,1.4630468,1.169917,2.1613762,1.8363814,1.8493212,1.0473554,1.7931414,0.6346678,0.91500676,1.7516587,2.09972,0.9972359,1.2259283,1.9446818,1.1904393,0.73695374,1.8680995,1.202517,2.2919948,2.3069913,1.9570827,1.220994,1.1826364,1.0302607,1.0398608,2.734882
for the infj girls,INFJ,0.013696877,-0.16195537,-0.2767427,0.013087864,-0.07461368,0.37838396,0.0090040695,0.09906342,0.42848206,0.52937967,0.6300021,-0.09419223,0.35854337,-0.33137643,-0.25466645,-0.018612448,-0.0888919,-1.1071731,-0.6548643,-0.1217749,-0.3778932,0.17084764,0.4941191,-0.21971221,0.24816991,-0.07034603,-0.4415792,0.22138183,0.3847648,-0.13903332,-0.2793062,-0.6290567,0.40491107,0.5139426,0.43898064,0.5672131,0.49562314,0.59119946,0.4661924,0.52209944,0.41310242,0.77156454,0.577355,0.49462646,0.6480298,0.44379076,0.49879628,0.4687753,0.53008705,0.82094514,0.4381716,0.7177587,0.4431404,0.26923087,0.67426187,0.49987045,0.49332294,0.5994413,0.57668036,0.4224364,0.4117475,0.46338522,0.3759088,0.70854014,-1.311561,-1.7293633,-1.7290661,-1.4486864,-1.5118663,-1.3939757,-1.3392736,-1.1057181,-0.3971133,-1.9465308,-0.5897879,-1.8057125,-1.4987193,-1.4404439,-2.0769105,-1.6618187,-1.429801,-2.9525983,-1.7579231,-1.0432546,-1.5145448,-0.6183967,-1.3794369,-1.6456133,-1.5370142,-1.9057574,-1.98256,-1.2136142,-0.90890354,-1.5504293,-1.6940246,-2.0160723,1.2171429,1.4390432,1.0029163,1.9018035,1.5562409,1.8032495,1.2371774,1.36845,2.156136,1.8786844,1.9808922,1.2140988,2.131509,0.58582896,0.8271552,1.7516587,1.4645835,0.78517234,0.78004646,1.9446818,0.76592386,1.2411484,2.5284424,1.2243092,1.7849002,1.7744528,1.2633218,1.263483,1.3507531,1.3552611,1.0398608,1.0632296
Ultimate INFJ Playlist,INFJ,0.10196569,-0.24281816,0.043254796,-0.082545586,0.08513499,-0.031231476,0.26130968,-0.16332155,0.43818814,0.45794284,0.5797658,0.064576104,0.0028821651,-0.1595925,-0.33662042,-0.12036807,-0.27064243,-0.5947764,-0.32745838,-0.37793,-0.08793611,0.19228289,0.28301677,-0.14670128,0.28397936,-0.07352129,-0.007613738,0.1357329,0.23115028,0.041941762,-0.4986683,-0.42970148,0.346641,0.53244036,0.36082625,0.42790988,0.48932198,0.586653,0.45741922,0.44790223,0.3229562,0.6625082,0.60742843,0.48579192,0.56829864,0.41868764,0.6335753,0.43539393,0.56578773,0.69373065,0.3846815,0.4989762,0.42427248,0.25048113,0.6439671,0.59797835,0.47218043,0.71205616,0.6248952,0.45834297,0.44256356,0.50299114,0.3289525,0.6696142,-0.8610455,-1.5234486,-1.6152191,-1.1951687,-1.5132313,-2.0260425,-1.0039799,-1.1540521,-0.7683982,-1.6694753,-0.9576168,-1.7552526,-1.4314668,-1.899058,-2.2385592,-1.304061,-1.6087854,-2.7250407,-1.3605036,-1.4627786,-0.9972043,-0.34811956,-1.498691,-2.7850046,-1.5059878,-1.9614756,-1.7062473,-0.8622105,-1.3363358,-1.5508863,-1.3944037,-2.0482073,0.8642392,1.2700295,1.174728,1.4210658,1.3969952,1.6244603,1.6918151,1.0947261,1.9546351,1.9598305,2.0980809,1.2654526,1.8238328,0.67804575,0.8929846,1.2141159,1.4115007,0.9358607,1.4322872,1.7141757,1.0255675,1.1362089,2.2545266,0.9746565,1.8845446,1.848044,1.851975,1.2576871,1.1898333,1.2111436,0.47220314,1.6353891
